,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,-481.03986,-410.4892,-354.24374,-320.38254,-296.2796,-277.8797,-267.9521,-214.4427,-174.43755,-157.92311,-153.80045,-146.6272,-135.06549,-140.91664,-152.34946,-152.41238,-170.56404,-191.53807,-164.54785,-104.494644,-66.89187,-51.601036,-56.492805,-77.30992,-82.79798,-87.04219,-127.62211,-157.65413,-157.31413,-163.07776,-171.67303,-206.73116,-222.19719,-206.51987,-161.16972,-135.67476,-140.56786,-132.8607,-145.26262,-138.81795,-102.79296,-84.35615,-112.62199,-142.9646,-106.393196,-82.208466,-110.0931,-157.48213,-185.24057,-161.27293
1,-133.70522,-113.95284,-109.6925,-137.3158,-190.86703,-172.49046,-134.27538,-96.62765,-67.57703,-74.85664,-89.45034,-103.33592,-118.7789,-141.8699,-180.2891,-246.25745,-351.98053,-479.84616,-521.10333,46.739132,71.343376,72.77087,70.71878,88.54463,113.87775,101.412125,44.634056,14.248688,-7.8574867,-17.535698,-15.117928,6.548412,32.554302,54.386223,78.92708,112.310104,121.09645,105.04526,89.19696,64.7983,33.246227,8.337557,7.065392,63.547867,97.070885,111.17961,118.35922,115.10779,92.854385,92.31618
2,93.66748,108.13707,110.680984,105.936615,110.62351,110.17981,124.3398,108.73153,94.148346,80.42171,49.11913,7.7121086,-23.325035,1.3913078,37.153748,78.37966,102.3646,89.69307,119.97482,124.08623,113.862854,112.60287,94.816696,34.085472,-1.8608098,2.1319127,21.095245,68.67972,103.147865,105.62997,108.85428,111.95555,114.31116,104.47862,74.655815,38.06887,28.961891,23.143393,17.618061,-8.606443,-30.882504,-36.362408,-21.073435,-8.71016,0.34166804,-10.702538,-27.998058,-49.693596,-67.250496,-71.854065
3,-55.77043,-36.435223,-31.195984,-25.706612,-21.394997,-36.088898,-43.222725,-64.170746,-85.22656,-112.74902,-132.58255,-124.84984,-72.73622,-50.11744,-34.233467,-18.918594,-25.408428,-35.52922,-36.68934,-24.063637,-4.001154,-10.120119,-32.5478,-46.981224,-41.213894,-23.941767,-30.1694,-41.15184,-47.510563,-44.95702,-46.96814,-53.315315,-42.612312,-42.33773,-46.282063,-41.127518,-34.740097,-30.915785,-55.237595,-68.23163,-57.462723,-37.279648,-28.646973,-51.285133,-55.834503,-66.31769,-77.83348,-88.10584,-87.23034,-84.266174
4,-78.71193,-70.4919,-52.978123,-29.382362,-15.649445,15.404396,22.088497,33.288715,42.49549,44.38287,55.513992,67.52976,52.92612,52.287544,83.30598,97.55597,94.82514,95.53696,105.40938,113.87401,119.234535,121.640884,115.16156,78.22115,47.627724,54.764065,76.97961,97.657616,99.54442,93.47388,92.13376,100.816925,93.981514,69.24338,47.642128,56.632763,67.59885,64.10384,57.09472,63.858475,67.70448,75.16882,71.60286,67.63957,79.64905,85.43091,80.28262,91.29109,101.42885,96.28084
5,79.36122,93.78827,101.98374,91.46924,65.75805,58.978073,48.569054,44.097214,51.95804,65.38896,75.99873,77.0719,55.003525,60.696083,73.53437,77.18539,57.405144,46.65564,44.509613,49.94662,57.651302,66.05986,70.73842,63.376648,35.129715,21.028587,28.591297,29.588371,18.062254,17.203716,24.932705,18.2779,8.07647,-10.078131,-31.651379,-54.19126,-64.05049,-59.349476,-47.002197,-35.635567,-25.955189,-17.69622,-18.778397,-18.247766,-15.185772,-7.500602,-16.397636,-31.4787,-44.79958,-40.90766
6,-29.983818,-36.090508,-39.506653,-46.617508,-41.838043,-36.852924,-33.314217,-26.949707,-18.408974,-13.609787,-10.154638,-9.838311,-10.371729,-14.371239,-16.457504,-27.939745,-35.46177,-39.972862,-42.977158,-67.64166,-68.91034,-64.58774,-44.32216,-23.175507,-26.151203,-34.742413,-34.905357,-30.799236,-21.342024,-14.309268,-20.07026,-55.618965,-73.46923,-72.839096,-57.16279,-30.363457,-27.013792,-26.706577,-19.383318,-6.628969,4.4734993,1.7406621,10.341335,26.48257,19.94587,1.9435122,-10.630304,-4.86806,6.3799543,18.552843
7,33.52372,41.850487,54.00198,58.196823,61.75011,55.274525,47.764664,58.57408,57.574318,42.960888,40.277138,37.2995,34.2167,53.57781,62.597145,61.403053,67.8385,63.955482,65.21213,62.55857,51.931427,41.835945,40.973625,45.097843,47.14811,45.77778,41.16335,29.061398,31.913296,36.055885,32.10125,26.790106,31.684855,38.328285,40.96869,44.390022,65.539536,83.95397,82.07695,84.13889,67.82757,42.431732,27.936413,34.71635,19.725565,11.304341,20.474876,34.835083,48.364136,65.42823
8,71.210045,68.162994,65.80371,54.49305,39.821434,38.824318,32.927567,30.453876,23.710403,25.306988,31.049953,25.653412,20.105402,18.474459,-9.455917,-18.805471,-24.33723,-19.749363,-14.704674,-13.980631,-21.689348,-37.435303,-42.82246,-42.94361,-49.9378,-51.81128,-34.131794,-29.980808,-34.92941,-32.802753,-15.392912,-7.0978146,-15.306449,-30.052174,-36.12098,-33.757713,-36.234386,-34.712303,-26.972466,-20.571434,-25.411251,-29.193975,-15.536743,-14.379623,-20.12198,-24.482876,-26.245647,-23.105202,-32.223938,-42.932873
9,-52.40375,-47.77182,-38.830223,-36.33118,-43.666748,-54.196087,-53.802135,-53.065495,-44.97643,-40.253166,-25.810268,-20.907993,-16.7677,-21.554749,-29.703749,-32.854378,-37.833687,-40.82699,-36.528614,-49.551743,-59.10823,-53.90532,-29.880802,-20.949282,-22.043217,-25.937017,-34.085285,-38.241062,-34.860207,-21.127848,-15.459691,-3.6309347,16.724861,-7.3577566,-17.720499,-19.998955,-7.3950706,2.2611122,-4.334239,4.7133017,30.815228,34.359978,23.693268,3.3070128,1.8152943,15.357998,9.249182,-2.611504,-6.912146,0.8919077
