,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,-530.67365,-495.3591,-463.20587,-484.82874,-331.4007,-131.78107,-62.405518,-63.58741,-74.76186,-127.25216,-205.12643,-234.2095,-245.52837,-245.85117,-177.60008,-103.66949,-73.28453,-70.13205,-76.95909,-124.211716,-248.07715,-332.5188,-252.97116,-183.04515,-147.76462,-183.06606,-337.3804,-295.3915,-227.33945,-127.46234,-86.486404,-81.28242,-108.37164,-215.8988,-366.032,-206.79977,-131.02187,-104.215355,-107.13617,-178.37328,-368.4197,-280.57043,-215.76367,-236.40767,-272.57138,-203.93382,-169.93683,-163.44904,-178.31946,-223.22021
1,-224.16411,-179.77817,-195.4168,-255.79251,-228.73944,-180.17067,-180.17369,-232.45807,-307.18927,-321.85165,-337.1529,-417.18466,-398.1041,-308.58386,-260.03223,-238.48148,-242.9636,-280.67627,-225.91452,-111.95459,-79.08897,-120.04717,-197.20293,-220.54874,-221.77217,-225.13731,-211.00807,-211.64615,-236.43675,-295.96155,-351.4348,-326.90823,-321.60202,-339.6379,-337.88638,-257.18134,-217.11798,-226.22572,-196.84999,-182.099,-254.82155,-416.03677,-373.62204,-274.31345,-253.81998,-250.72675,-253.4512,-264.82843,-199.0963,-176.73874
2,-158.01373,-119.243004,-104.040504,-95.37686,-95.60861,-113.22233,-190.62408,-266.7106,-237.40459,-216.19507,-211.81502,-234.42502,-264.07382,-244.80054,-188.88084,-162.21182,-164.78505,-215.02414,-342.96292,-507.66895,-416.08127,-378.84277,-401.6868,-465.00696,-542.9386,-560.5847,-571.20337,-573.875,31.017567,42.05204,59.198982,57.829178,120.52754,145.44255,132.8262,115.555435,120.77823,81.1924,-7.049738,-33.231674,-21.769592,25.459856,140.06696,145.22816,127.94671,123.91682,122.833626,129.76913,100.73373,-22.134228
3,28.734684,74.1366,117.80639,150.97269,154.36525,102.571014,118.25015,141.611,125.68019,127.29683,145.40102,145.78297,116.15781,160.08025,166.60495,144.25438,155.89795,166.83475,151.3084,103.881065,93.66792,62.867912,61.767437,75.05965,59.913383,77.41317,126.03871,147.5268,111.472244,125.97989,128.57216,87.14693,74.09738,102.27205,115.666306,102.55195,110.99897,126.88907,119.69325,88.99414,19.302166,31.842152,22.633657,14.710877,3.8419857,-17.394606,87.77771,145.99326,149.662,119.87535
4,91.722466,99.84047,111.240974,111.47658,124.737755,131.95613,138.164,161.7102,141.5196,141.3292,121.54539,74.821625,71.76524,70.09227,54.988113,22.984516,50.312347,93.63403,116.414116,116.49425,110.548645,114.95984,93.26566,95.071884,131.50194,164.04941,168.51402,163.04256,166.18501,161.23578,126.970116,83.06102,63.803947,73.664764,89.86796,24.85637,-29.570023,-33.812435,-19.507193,-15.913012,18.205309,94.28711,107.07283,101.945786,107.63086,112.74736,114.37099,73.0945,63.80834,58.4924
5,43.392464,41.531227,29.75235,20.032228,14.911476,12.337751,-13.474433,-23.408447,-16.602024,2.8102698,-28.556051,-107.632034,-139.20322,-140.07452,-88.80042,-43.32173,-55.097702,-91.63553,-96.488815,-50.843544,-51.153915,-104.5345,-142.4071,-162.74295,-156.48239,-115.367256,-58.531162,-56.166008,-30.8366,-54.95752,-83.878784,-80.871735,-16.351257,-23.31477,-41.721855,-101.869514,-151.58691,-147.33829,-114.32541,-73.80408,22.186659,-20.97638,-70.40124,-117.36545,-114.562775,-82.41853,-12.263952,-31.150898,-51.790634,-53.727737
6,-30.331047,-63.010178,-91.948944,-106.00365,-87.975174,-68.03079,-92.34733,-98.50248,-76.88549,-38.585297,-44.939728,-74.61865,-96.5356,-85.85125,-39.220425,-10.360575,-2.9911866,11.936245,-19.324799,-29.731846,-48.16859,-56.180035,-47.44343,-47.409676,-59.33397,-117.841125,-142.00775,-149.29723,-115.57376,-54.547592,-19.301647,-25.992188,-37.521233,-34.720985,-30.536808,-9.604252,22.931793,-0.7180728,-28.373047,-53.66675,-39.61755,-51.790333,-66.19905,-80.72901,-80.47814,-73.89737,-55.380985,14.720628,-8.725037,-56.134304
7,-72.14549,-79.42976,-73.59221,-38.274918,-17.25245,-21.869442,-37.383007,-72.42528,-114.25559,-133.36176,-117.24996,-86.77289,-58.718094,-41.583023,-75.95858,-94.09038,-115.472305,-117.001434,-71.30577,-51.19348,-87.95102,-103.79497,-90.47362,-69.58334,-37.926964,32.109253,-63.892967,-69.8719,-63.809685,-43.317825,-8.040964,0.6203551,11.8798275,11.446003,1.3490703,14.037782,38.229797,41.018143,40.79061,41.15962,38.515953,33.049797,33.27281,46.412807,76.815994,62.448486,60.026443,66.29222,3.1898203,2.4903197
8,-2.1128716,-7.5105314,10.264188,27.905685,16.057243,42.46489,60.33999,47.22551,32.121574,29.104713,6.6494675,36.469017,48.201614,33.37009,16.191542,18.879356,23.013958,10.027148,39.63774,27.482943,20.210838,7.3231997,12.145592,15.174328,-3.667316,46.663532,74.79328,97.00894,112.36348,97.19024,84.12962,50.927944,16.591251,-5.0030174,7.9046183,21.508709,25.92361,35.48065,51.63142,43.562786,35.70472,39.84568,32.87935,32.71939,41.25189,49.835365,53.958237,63.312874,80.38304,96.65062
9,111.42651,105.25751,40.31437,27.019196,20.088974,-4.414622,-11.174791,5.165717,15.703953,10.096806,5.622823,3.8031454,-2.1196256,-11.709583,20.859566,31.195139,39.586025,38.78499,50.902367,74.72199,93.34186,106.940025,93.273865,71.69441,45.510994,0.11618723,26.081066,52.971275,59.24267,40.366364,12.3313875,3.2808633,24.923676,31.678364,12.78133,-3.319396,-19.072575,-11.260378,30.33348,60.338882,57.750435,71.06757,63.671238,63.830597,58.963142,58.091892,77.92362,65.91008,56.67198,48.80468
