,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,-524.2638,-510.87466,-508.50446,-487.687,-343.7294,-278.42023,-265.20514,-284.85834,-257.68832,-176.21924,-126.67641,-135.18028,-191.40878,-124.84298,-88.96646,-104.92767,-149.66913,-179.76865,-210.41156,-201.39587,-148.1001,-127.90571,-153.14308,-222.68002,-272.9136,-299.76013,-225.9679,-157.47765,-128.51201,-108.08097,-106.33518,-106.5718,-126.61814,-205.71278,-346.09354,-280.30313,-191.99791,-143.14862,-102.737144,-90.55356,-104.30869,-116.54841,-128.06908,-141.41551,-169.77924,-222.51585,-246.94083,-223.23073,-193.09587,-178.5718
1,-191.88287,-182.57126,-201.2793,-206.86417,-175.30975,-158.35081,-137.3315,-151.03203,-161.05313,-142.0088,-169.88054,-210.5646,-219.86967,-190.39827,-186.55408,-217.44185,-258.5926,-238.4106,-174.55742,-148.02649,-131.2248,-133.86676,-159.7336,-202.25403,-215.92969,-211.99007,-222.59572,-249.83968,-245.99655,-259.94815,-265.60898,-231.86917,-212.08687,-220.15689,-240.92766,-247.7717,-266.42426,-329.64917,-358.97586,-383.4093,-384.9846,-379.1512,-373.5502,-388.39642,-412.5784,-421.8017,-433.38928,-462.8459,35.151653,45.73684
2,49.095146,78.63498,170.1154,186.4147,187.79109,189.10617,187.37134,178.1168,172.79726,169.89618,165.58151,193.22176,202.3487,201.00656,190.62518,143.87149,88.43835,74.41365,116.962654,162.10097,196.54388,204.57617,191.0946,176.1969,128.97232,131.79855,166.06439,190.78189,191.27246,196.66676,191.51772,158.74863,76.29448,45.854023,26.269974,9.250593,55.92226,142.81546,202.44498,206.79613,198.18852,198.69235,209.53357,204.85222,193.17133,182.9408,183.78342,206.05823,220.43684,212.51672
3,183.69493,154.85959,168.4378,177.2313,127.31482,74.33052,48.853172,90.13306,145.1654,171.37753,158.0398,168.80171,183.59904,190.54773,194.3429,196.98776,219.43892,222.75412,216.79333,206.37071,189.8153,160.811,159.33788,175.97034,182.54993,171.83832,156.4599,143.35919,120.97058,143.49692,169.15794,168.67659,153.43121,149.38889,148.71948,132.63213,134.71788,141.3251,143.21843,149.3494,152.13782,138.71497,112.75795,101.17386,93.04588,75.02881,28.083984,27.721672,29.771097,55.705353
4,37.995914,16.491116,14.753977,21.442158,7.525484,-12.201556,-24.182825,-20.541271,-7.4173646,-45.521126,-63.897675,-56.161026,-26.738953,2.9847846,6.624572,-4.1952047,-3.8169508,-23.033123,-28.896183,-5.3369975,23.003994,33.38842,-16.737679,-38.28933,-29.51631,-39.52313,-47.18873,-41.966873,-20.601093,9.104642,-1.5084351,-16.526266,-11.612093,-33.846336,-26.202576,-17.515774,-41.50013,-56.665466,-61.11637,-49.874634,-34.140495,-15.442575,3.1648164,7.113891,3.2148767,6.093886,8.054033,13.28848,6.851577,-8.697361
5,-18.074976,-15.103622,11.969158,22.41456,11.40456,-1.7187393,-16.785404,-29.245201,-44.85725,-56.450348,-51.69752,-39.390713,-9.221703,-6.266919,-14.714728,-31.97763,-44.900543,-48.076843,-44.854465,-43.07631,-39.423347,-44.55219,-39.358665,-12.575315,-9.618255,-1.650492,-4.523218,-13.342285,-31.48884,-40.34239,-40.555355,-39.137306,-23.059237,9.630797,24.812054,44.26072,40.54937,32.68664,27.382275,22.830711,8.837344,1.4790046,2.2792578,12.294626,22.957024,19.795242,17.73616,36.859955,41.355476,46.668945
6,47.494316,42.20764,41.01525,53.07052,58.610264,58.855446,56.63562,40.070145,27.233883,21.170082,33.561058,59.325592,73.06581,73.997406,84.72667,77.2213,65.488495,55.750633,54.419598,51.557114,51.663765,59.934807,70.19832,61.19256,48.81817,45.253384,50.969383,49.912598,43.18366,44.77586,62.81415,80.07198,94.179245,76.949295,46.433323,32.5605,39.076736,43.970253,41.549576,42.413994,47.39731,54.29229,49.03316,42.433884,38.52899,48.084824,59.412853,82.103676,81.8145,82.07713
7,96.998764,118.47302,128.2612,116.269,93.18318,89.8097,99.81001,100.893326,91.944016,70.231384,47.616024,41.954758,27.12685,25.742483,33.864395,50.026176,63.332947,78.1804,84.82419,77.12665,69.830414,63.16116,72.53679,80.96718,86.86664,82.884575,76.04591,79.68845,89.84076,95.92987,97.600685,94.81734,60.15602,39.735897,38.613518,24.023808,17.027088,11.831553,3.0682344,0.279001,0.12748608,8.615123,19.42345,14.747078,9.163189,21.865063,24.469465,25.338833,28.124886,34.494904
8,34.05079,11.373355,-6.428093,-5.9702888,0.6238223,-6.3794937,-16.576887,-28.74189,-21.676998,-26.09114,-22.15372,-33.65341,-26.39214,-13.24641,12.79668,35.71387,38.571274,28.935007,-6.0153456,-10.038176,-1.3449981,-22.560509,-44.76084,-47.26647,-40.474964,-33.373306,-4.774666,-38.04576,-68.52634,-75.09346,-57.887047,-47.737656,-21.916653,-10.24633,2.6510844,9.407196,14.1600895,22.606812,21.305094,9.374681,-14.605702,-24.622993,-21.059505,-20.15044,-2.5039911,22.498398,13.542691,-1.5933313,-28.197483,-34.40687
9,-35.743465,-25.24223,4.764327,27.821075,42.975243,39.83438,42.534966,47.285107,39.61464,24.834238,-5.0499644,-8.863072,-7.707402,0.5580145,8.5811825,17.290276,21.474075,30.568626,32.272495,23.138546,22.07257,25.686817,26.297234,21.571438,25.407307,28.143612,38.910595,42.980034,41.08484,44.327938,24.547346,18.178732,26.510284,25.475346,19.74405,13.081408,6.4345093,7.3749075,7.35252,11.963695,16.975063,12.528028,7.532812,11.275326,-6.716225,-5.2734137,5.49173,12.00049,15.155004,21.15832
10,23.147541,26.418037,26.988466,12.0796995,6.1688375,3.234129,10.126537,38.670612,70.06908,65.62801,56.96723,31.257652,8.429955,10.046497,25.826303,25.112104,36.542847,43.86151,30.423738,12.140526,10.023672,10.985754,19.554852,34.11119,54.122997,43.06825,70.04681,76.48126,78.50905,47.640896,8.99649,-5.6120043,1.5810384,8.729657,8.497603,5.256625,5.9376254,16.7834,12.644207,-2.300905,-16.599615,-5.215592,12.011905,25.292526,18.505642,20.328815,57.753162,84.50144,85.0108,65.750336
11,32.98591,3.4254756,-2.662885,-8.066603,-7.2305517,-1.4117175,8.936562,11.445802,7.706218,3.7591486,0.8452163,-1.2719743,-1.6437292,-4.518529,-14.428871,-19.755802,-19.841532,4.4369774,19.880993,27.69973,36.631287,20.597244,1.385474,-9.157844,-8.869351,-14.412041,-12.808237,-7.545368,-1.7690581,11.245462,13.249173,14.841135,7.2513185,2.4698918,-1.8269181,1.7919195,3.0805857,6.780528,14.497665,11.698395,8.1903,3.17899,-3.0629506,-7.833456,-5.3149366,1.347711,-6.123772,-24.913017,-38.35227,-39.727257
12,-23.767815,-30.039207,-36.180748,-29.874939,-10.569527,-15.426424,-17.76956,-21.626518,-29.588154,-21.195894,-2.5811262,6.064609,4.9647646,7.1063595,-5.4662027,-15.61298,-26.785322,-11.24527,2.4049098,4.963149,2.558879,-0.00045529008,18.429594,-24.617792,-48.39096,-50.630928,-36.516293,-17.979872,-0.38538343,-0.32936502,-2.502449,-10.701517,-5.5175753,3.7221136,4.765423,3.347942,2.6568701,3.332751,19.457302,13.501096,3.2978334,0.27721664,-0.37262106,2.0169444,-22.57463,-25.327686,-23.615526,-30.58837,-20.878544,1.3355888
