,0
0,-569.4675
1,-568.2313
2,-565.4848
3,-563.6242
4,-500.35577
5,-261.29977
6,-161.78531
7,-135.54207
8,-151.29863
9,-191.81528
10,-286.34445
11,-330.37103
12,-317.55795
13,-328.50552
14,-295.02658
15,-238.86528
16,-224.61115
17,-225.30162
18,-215.40933
19,-243.22137
20,-304.14136
21,-258.3619
22,-215.42809
23,-213.30281
24,-155.14975
25,-130.05353
26,-148.0755
27,-158.84343
28,-188.40883
29,-257.13153
30,-270.30493
31,-212.25279
32,-187.46909
33,-205.87679
34,-267.13873
35,-384.30045
36,-369.54697
37,-285.4331
38,-237.18054
39,-235.8366
40,-223.53946
41,-199.98999
42,-218.9769
43,-215.79465
44,-181.39392
45,-183.16078
46,-184.46945
47,-120.7516
48,-81.37922
49,-132.57521
50,-298.62912
51,-313.1268
52,-346.9282
53,-360.0369
54,-259.02493
55,-190.01457
56,-158.07228
57,-186.31569
58,-230.19484
59,-225.20805
60,-206.4873
61,-160.81508
62,-132.22081
63,-163.72392
64,-267.78934
65,-306.72568
66,-295.3018
67,-328.87097
68,-368.1608
69,-390.9969
70,-421.91006
71,-468.36215
72,-492.2637
73,-510.32672
74,-530.4556
75,-545.71826
76,-559.6044
77,-565.14026
78,-567.9373
79,2.854342
80,4.598238
81,8.462707
82,11.063959
83,35.645653
84,116.306854
85,129.54594
86,109.06113
87,93.436386
88,84.46715
89,23.628637
90,-29.587608
91,-18.75489
92,9.041071
93,78.379135
94,85.550896
95,53.43785
96,35.884468
97,57.353836
98,73.695465
99,53.363403
100,46.743977
101,42.73864
102,32.08023
103,56.930367
104,75.29616
105,68.3857
106,88.68499
107,113.93746
108,118.70314
109,117.02576
110,123.93211
111,102.83884
112,92.37515
113,101.22734
114,62.484123
115,4.5213733
116,62.838486
117,119.84181
118,123.86654
119,111.66966
120,120.3369
121,106.232254
122,98.70418
123,96.41159
124,77.326355
125,46.34577
126,41.469414
127,77.940796
128,97.522156
129,120.97693
130,123.83203
131,116.6281
132,29.968176
133,44.015965
134,57.124702
135,54.700134
136,22.615505
137,3.2132103
138,8.897463
139,16.490164
140,45.71534
141,91.60884
142,117.284164
143,132.17119
144,136.68063
145,130.55463
146,126.31883
147,129.11511
148,123.966156
149,117.00014
150,99.47453
151,78.72282
152,61.67872
153,46.530983
154,30.347517
155,15.833335
156,8.902285
157,5.00844
158,2.850627
159,4.5815063
160,8.387241
161,10.899601
162,13.9047985
163,-58.00175
164,-100.2647
165,-119.84671
166,-110.21776
167,-67.06359
168,-23.893463
169,-40.29246
170,-35.183754
171,-11.736544
172,-30.138475
173,-78.53793
174,-94.64523
175,-87.68981
176,-73.262726
177,-44.071198
178,-14.821033
179,-26.654242
180,-51.755264
181,-66.8759
182,-116.76163
183,-140.6376
184,-137.09305
185,-106.133804
186,-89.98434
187,-78.56439
188,-55.990913
189,-55.83609
190,-65.65135
191,-65.27768
192,-45.040718
193,11.55804
194,-17.888088
195,-25.384998
196,-29.121048
197,-48.053795
198,-58.592667
199,-33.750366
200,-21.30037
201,-33.007896
202,-47.436375
203,-74.904976
204,-136.94681
205,-148.0784
206,-112.87872
207,-84.063034
208,-25.950144
209,-17.922943
210,-17.72236
211,-48.694996
212,-58.23451
213,-82.17313
214,-103.88767
215,-110.08236
216,-91.84561
217,-91.19183
218,-104.866806
219,-117.50773
220,-99.82056
221,-81.08118
222,-44.124123
223,-25.483387
224,-44.350494
225,-36.692772
226,-17.044678
227,-8.431084
228,10.083809
229,40.366566
230,44.662548
231,38.84897
232,34.58319
233,25.355919
234,14.74197
235,8.687387
236,4.9748583
237,2.8444455
238,4.5540614
239,8.263555
240,10.631558
241,38.467064
242,41.534695
243,33.63881
244,25.502474
245,22.348465
246,17.827337
247,43.33557
248,45.27807
