,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,-576.4144,-573.59045,-575.149,-575.6241,-472.7145,-375.26532,-341.42905,-362.65057,-382.69235,-381.60477,-373.5528,-345.49603,-290.62766,-271.6222,-281.74976,-282.16055,-212.42123,-160.5244,-147.17278,-171.29755,-218.41917,-244.6084,-322.40125,-372.3157,-329.35254,-329.3347,-350.5287,-345.88776,-292.33395,-264.69955,-249.8972,-283.96188,-341.01816,-363.73508,-374.6568,-390.87268,-355.6986,-231.69434,-180.27075,-153.79378,-150.4826,-200.57349,-291.43756,-377.67657,-386.20175,-470.98938,-528.1289,-300.3698,-233.59145,-217.42407
1,-215.25545,-240.3836,-282.84952,-302.4382,-323.7849,-359.45975,-405.0754,-443.61307,-460.63922,-469.43198,-496.55984,-437.83356,-362.2649,-330.15735,-341.93683,-365.9525,-380.4432,-377.48627,-357.55148,-344.46786,-338.24036,-344.62967,-393.999,-499.11194,-577.544,-529.89056,-341.5861,-210.3594,-166.50339,-197.97392,-275.54596,-185.36098,-131.8158,-124.0355,-113.90623,-119.05525,-180.01958,-294.3607,-229.52115,-188.84323,-208.59332,-268.62845,-373.1813,-435.25348,-241.89458,-163.64207,-126.10765,-113.10836,-114.01594,-128.76358
2,-135.62463,-159.02975,-144.78983,-149.2547,-181.64803,-237.69513,-227.69235,-184.62556,-170.87852,-182.55328,-221.79713,-306.30594,-372.53784,-441.68774,-383.11652,-258.16653,-208.3506,-191.16032,-210.68225,-215.89687,-224.15282,-290.50607,-348.88916,-379.24988,-399.9295,-431.60956,-419.35773,-384.79205,-381.50473,-378.64868,-364.4337,-334.95004,-289.2856,-277.20218,-275.32544,-279.48904,-291.2805,-306.13278,-335.10205,-365.75824,-424.95038,-485.7813,-504.4092,-516.2919,-540.4623,-553.4365,-563.9415,-571.78186,-578.48914,-577.7922
3,-578.64465,6.5228844,8.21344,11.707738,11.708752,60.11724,73.23929,51.514114,15.05651,-23.85796,-36.023193,10.467272,67.491806,100.54701,91.50261,67.62821,60.91706,72.63534,93.1031,109.94386,102.9434,74.2939,75.658325,48.112423,10.830786,40.82219,51.59538,48.859253,34.74463,37.778976,46.95409,80.254684,103.315704,88.64522,73.77986,84.24716,93.643845,77.80652,79.82909,68.956,65.53983,92.88176,104.85667,88.922714,71.414345,48.73345,23.523312,27.989199,86.83089,111.38699
4,116.744446,101.12508,78.53891,47.585297,40.724358,36.77818,36.979965,48.743896,51.366074,53.165703,68.51204,69.69638,55.523293,65.015114,59.64489,42.04282,28.779123,25.031448,27.49865,36.262413,45.54357,60.347572,68.83273,64.98214,35.498238,8.774254,51.229782,120.94798,128.14215,132.37238,121.47583,102.470535,90.554565,90.72154,72.62503,79.770065,94.129135,97.6544,75.21168,81.773224,81.83926,84.041504,93.97404,74.59898,33.59787,22.152363,36.926147,33.031467,31.911987,44.934464
5,36.858154,18.352219,14.641619,32.84684,45.66267,60.23175,70.47389,63.265003,54.45293,64.66565,74.07373,53.7831,-0.8206641,-44.50141,-63.645737,6.3554173,48.94158,80.73723,86.41842,52.779644,34.077957,37.98626,32.61148,41.808525,85.06705,127.83989,134.61554,138.02814,118.46993,85.43901,82.51869,97.870316,85.40436,59.620346,55.212357,57.74853,56.480034,54.47842,62.287483,72.96332,88.0341,83.336136,73.364685,70.59831,69.80009,49.085186,38.364372,27.182077,16.797153,7.635823
6,8.658652,7.4604774,2.0863972,3.207036,11.1905,11.548622,2.5933294,-25.795074,-15.547228,12.111134,-3.665164,-33.71644,-13.162353,-31.495184,-76.47635,-99.687744,-110.5477,-100.42355,-111.39787,-133.26923,-138.33026,-120.196594,-95.74504,-71.70758,-34.146347,-25.010138,-44.035072,-63.351955,-78.01394,-75.71838,-95.64807,-99.07054,-93.44225,-61.590515,-5.8331413,-8.745257,-3.8356175,2.5069191,-26.684708,-75.635506,-101.70471,-143.82404,-144.60768,-118.09885,-68.83013,-28.756376,-29.843098,-13.910001,14.08304,-26.231424
7,-46.09098,-56.924797,-58.944878,-69.74014,-80.42347,-80.30804,-74.23277,-53.04824,-28.120703,-14.839796,-10.313032,-0.05888903,16.443245,-39.669914,-68.972565,-75.92886,-80.51503,-81.75853,-83.72654,-87.79561,-93.5654,-91.12197,-83.80908,-82.687065,-77.800446,-44.460938,8.239386,6.938986,-61.863365,-114.76803,-120.11164,-90.85443,-28.858753,-72.43767,-119.38905,-164.63779,-165.6199,-150.66437,-116.95793,-61.458347,-95.701744,-124.62915,-110.25689,-63.379692,-10.543768,-11.291598,-92.16399,-109.70483,-126.85321,-140.09619
8,-156.10559,-179.0892,-204.31812,-201.21948,-205.00858,-189.89133,-152.05539,-123.718185,-122.69761,-152.29381,-149.26198,-112.212875,-75.39566,-44.04436,-49.23752,-36.402786,-34.716896,-45.058357,-42.922897,-59.730568,-81.47569,-91.06786,-89.63645,-72.3595,-50.36073,-17.282074,15.709217,39.310844,36.312233,4.8695364,-13.33452,-8.841088,10.228619,-17.551493,-58.190567,-67.46535,-74.41019,-76.163025,-77.563324,-73.121445,-61.012394,-35.986153,4.376518,38.86866,44.101273,48.12837,37.23388,32.799824,24.902256,15.860236
9,7.414979,8.545481,7.369022,2.6227398,7.805324,11.654768,11.292664,58.988922,79.01077,93.58986,100.7739,96.38147,86.464645,80.24013,46.497814,34.257973,35.69147,48.996586,59.27157,53.639008,40.43053,8.430482,0.61517704,20.91185,16.141945,24.824371,52.622375,34.87168,22.300808,35.9741,69.41168,80.95676,85.227264,69.54014,49.26217,43.322544,46.082764,39.58841,31.388733,45.20629,68.24162,78.55565,62.47587,44.194157,25.784386,34.360794,35.989403,42.313213,38.38179,32.62136
10,45.605827,32.475502,28.347614,41.26813,50.56822,58.106785,63.800186,68.3388,61.71975,36.851868,23.099968,21.671593,15.244259,14.061768,34.749435,40.352203,44.709297,41.433384,34.664635,29.276615,25.860195,22.992447,21.992302,20.623962,14.325909,2.105684,-12.469141,7.952317,-20.672184,-23.89756,7.5080247,36.47377,56.072845,50.692165,70.66638,61.929955,38.70788,24.05651,24.95973,31.738888,34.910492,59.476593,72.92056,80.15454,62.58835,47.54509,67.8946,70.22464,82.44647,86.778076
11,78.087006,39.28624,15.477052,12.576471,7.53458,2.0286813,3.9903128,32.5537,19.479233,14.127434,18.173576,15.06275,8.536634,11.702165,44.303467,47.46012,49.923946,51.44021,67.30354,64.81549,64.1806,71.97826,82.567444,87.50889,82.40362,64.84396,31.352201,15.362801,6.2716026,14.237186,32.71335,42.735317,51.1688,62.079124,71.18595,79.81398,92.01355,97.86817,97.03536,91.180466,87.77248,84.24283,78.48037,71.56967,45.68971,41.24093,37.232643,32.213955,28.067066,22.48004
12,14.748186,7.0668697,8.364388,7.2214546,0.6847392,6.072873,11.087247,10.955875,25.419142,10.616413,-11.806124,-37.34407,-45.49769,-40.54477,-20.290747,-5.1392803,-0.82163364,-8.187461,-19.506378,-25.039417,-31.103264,-44.572605,-59.99945,-57.314354,-48.6457,-45.87549,-37.891563,-12.27507,-8.821625,0.31666014,-1.0677356,-13.673176,-28.05585,-27.037403,-15.668406,-10.875992,-43.124683,-32.7332,-24.205933,-19.720491,-10.026417,-28.727726,-52.962196,-63.841526,-60.12275,-43.65567,-26.731613,-5.1609616,-5.450926,-0.6971055
