,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,-289.36502,-197.11917,-155.06975,-156.93857,-184.44601,-164.06628,-159.83376,-175.34781,-182.00792,-229.23308,-247.86755,-184.68074,-145.225,-115.28695,-90.80489,-108.58841,-147.45145,-171.98927,-170.43192,-140.37425,-117.204865,-126.4859,-164.17276,-288.9797,-267.45682,-190.87402,-176.49477,-180.00502,-185.32668,-196.61832,-210.75438,-214.65201,-234.72693,-320.23236,-296.93195,-248.76895,-249.77434,-243.93846,-251.39166,-277.47852,-225.58147,-188.80583,-180.82942,-186.04181,-224.01614,-179.00914,-163.03317,-175.9366,-187.51993,-209.11319
1,-269.86926,-255.13898,-198.56302,-173.4272,-179.27925,-206.53012,-271.73785,-215.7301,-196.40448,-226.4414,-287.42252,-324.70886,-308.23834,-220.37697,-198.44824,-198.38168,-183.02809,-202.35661,-207.05838,-181.38136,-154.64113,-152.2779,-164.8162,-208.47713,-218.74324,-189.05698,-206.59036,-215.36615,-203.85307,-221.10596,-258.1976,-328.0249,-392.59354,-414.68295,-424.74725,-450.32947,-486.41498,-499.951,-511.40955,177.81616,198.16992,175.59988,125.15942,82.668,104.42285,127.85031,147.52443,164.7486,177.92522,159.62544
2,155.29715,166.3162,185.03403,150.06604,98.5874,39.659447,19.351078,36.267914,88.89871,144.51105,178.47534,171.71294,141.84521,75.58779,65.62253,78.12178,123.37413,155.71704,167.51926,170.9725,159.05743,148.63284,126.05063,130.09663,156.38525,161.45319,180.18777,194.43445,189.89062,155.28046,153.81097,157.73238,158.00108,143.81836,169.071,191.58617,200.16223,211.285,209.66995,193.77422,157.68507,135.3239,152.02223,170.25943,164.84055,132.27574,141.75906,167.3653,191.49265,190.91827
3,185.26265,137.87227,83.34443,67.303665,84.25958,124.84291,156.22604,138.81577,100.91913,73.31577,53.337555,36.99874,22.216389,50.067665,76.403625,120.33287,175.44496,183.89452,184.01927,178.02406,161.75266,136.5387,104.17331,86.34015,76.109695,65.4879,61.214485,51.258408,-0.97327244,-25.07867,-24.683413,-16.706684,-11.37895,-15.45483,-46.456707,-58.69086,-49.50724,-29.89464,-31.785843,-47.348373,-63.4667,-62.17262,-31.801308,-7.6598186,-33.213852,-71.93454,-74.93001,-46.072624,-46.481792,-58.3381
4,-38.887856,2.0778437,-20.75394,-45.34482,-39.642174,-31.697727,-41.502983,-49.206524,-48.306236,-44.956123,-27.435804,-2.557053,-14.469028,-2.8342009,8.701447,2.5793066,9.572718,26.211597,-3.6523557,-27.283588,-36.823227,-25.130705,-6.500416,-15.054218,-27.273176,-27.608776,-16.11444,-2.7915463,16.144272,13.4675255,-4.267929,-3.9714644,-7.0860844,1.8516626,20.099506,-3.5647163,-18.492764,-14.6565895,15.290384,40.732723,13.138008,-28.132614,-39.364082,-20.928143,-24.217148,-43.578793,-38.602646,-29.091936,-59.42639,-89.814835
5,-101.01475,-97.00322,-60.897114,-28.249554,-3.117276,-28.910177,-51.23665,-48.45986,-28.815777,12.410118,45.863743,42.04045,35.648674,32.674026,35.027256,37.046318,38.526764,30.273613,43.16045,55.79317,64.14757,74.30492,77.525986,69.7809,66.694954,65.05759,56.5809,47.485195,52.64052,54.58318,51.22107,70.618835,96.49057,114.91531,91.15795,79.15987,101.42192,85.92055,73.27509,75.77546,73.59636,59.17235,75.14978,98.62227,101.87973,75.06879,59.987785,57.72776,68.71034,84.03823
6,84.37469,37.212154,35.645073,55.116154,57.58303,53.493137,59.819626,93.967926,99.399124,96.99802,95.15822,89.3833,76.15846,60.231888,45.821346,39.871624,41.97103,53.82157,80.20976,82.190575,74.60982,70.50249,73.51083,76.61506,81.12738,74.30348,61.65526,48.19966,42.01706,61.736286,75.38867,81.60063,107.31683,109.030655,97.14321,98.2529,114.739075,106.1826,85.7782,80.86624,78.45152,80.094666,107.96497,106.636154,78.04709,73.119995,67.0133,56.583523,47.28833,47.765495
7,38.037857,30.304993,21.7238,19.213,21.212097,27.875412,10.874555,5.5112295,-13.431278,-33.53883,-32.98116,-24.788994,-3.553144,18.722153,17.43128,26.816437,25.952492,8.130169,5.9010496,-1.6595027,-29.597519,-47.98389,-38.30448,-42.732155,-43.288227,-13.08095,1.6783303,18.231276,19.75079,26.979832,-23.404385,-39.835197,-16.853895,22.909466,43.86467,52.409843,62.72859,61.096764,60.834602,56.296295,-8.038718,-1.1185837,7.628478,8.062664,15.405912,24.204403,21.031359,21.231052,24.02185,23.498066
8,17.264439,-3.0853014,-3.6195502,-4.00359,-8.609461,-11.05641,13.043908,9.342046,-12.62231,-22.999382,-13.834978,-6.272216,2.6438074,3.7048314,11.92911,28.851742,34.356976,27.845177,10.259917,-31.550354,-41.602474,-11.672206,18.730839,48.036495,40.415596,12.415768,-8.505094,-30.1228,-34.042786,-21.329782,-29.795746,-22.107601,-2.2325473,28.038498,35.490562,43.94341,45.879005,42.45864,35.686172,30.482607,17.728584,11.9919815,15.635171,18.689676,22.482712,-1.8851113,0.43400463,23.13783,49.24726,67.06505
9,51.484108,21.461802,-3.1946967,-0.40409043,-5.2190537,-1.2240112,11.753897,7.2282715,6.925108,48.305244,71.792496,60.827744,31.610079,18.324455,34.148193,31.301159,13.695433,25.574066,33.482002,41.62221,37.93598,42.50898,37.455475,26.543673,17.289066,13.72654,13.903873,15.264849,11.571041,14.071432,31.002792,17.52952,-7.228676,-9.142867,-7.5730653,1.5817636,-1.1674217,-1.9166332,12.226818,25.982265,16.732372,1.8389654,-5.1016836,-11.223227,-12.463982,-11.323799,10.385303,37.744076,37.12329,24.20987
10,26.216106,41.355087,37.527252,18.732475,-1.1345043,5.693569,10.2811775,11.270134,35.063255,31.006287,33.87086,23.518421,0.018789053,18.637474,43.71936,47.19675,31.719826,26.237776,33.48121,25.306854,38.748306,24.551287,-8.577874,-18.283936,-17.054459,-0.30191338,16.128656,22.783327,36.588303,32.41926,28.178482,22.65355,20.261194,19.06087,24.373932,17.826717,2.451457,-11.006541,-15.822732,-28.66221,-27.853516,-17.833927,-10.425165,-8.204742,-14.21626,-21.418884,-13.621989,-8.072099,-20.165298,-21.797728
