,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,-528.88257,-527.79645,-480.9613,-352.94635,-289.2974,-272.79694,-225.09424,-161.78566,-131.5997,-125.700356,-128.5543,-126.142265,-156.80922,-209.36493,-245.9344,-257.0139,-253.9411,-249.9162,-246.90543,-244.53145,-245.53003,-256.96594,-280.9898,-357.18213,-460.56198,-471.6181,-376.27402,-208.6654,-168.32495,-174.86627,-162.24965,-164.224,-195.37746,-221.66675,-285.92197,-403.5619,-447.61853,-460.70267,-235.24654,-148.62712,-126.65724,-140.51752,-144.44427,-152.94742,-154.6498,-147.46205,-166.49063,-203.1713,-227.11955,-225.24199
1,-217.0143,-180.31471,-175.55835,-177.63377,-183.89613,-196.5551,-234.08084,-316.36075,-448.82764,-505.07642,-526.9438,-523.7499,-516.6665,-415.913,-234.56964,-164.89133,-155.91939,-179.36089,-208.30997,-250.51782,-290.63785,-300.38455,-294.80447,-295.61987,-303.28342,-310.93646,-379.0725,-495.83496,-521.06354,-455.24698,-347.63452,-295.5035,-306.87042,-339.33563,-358.97498,-391.9816,-293.0921,-214.24712,-215.09332,-256.22095,-269.31696,-239.4319,-205.57274,-166.25473,-131.19084,-111.03788,-134.56674,-195.38753,-280.50528,-316.46844
2,-239.20268,-189.2642,-172.28058,-204.60527,-287.53796,-331.862,-202.15945,-141.2983,-120.84861,-128.46707,-142.50581,-183.51768,-236.99245,-223.54349,-241.22418,-240.87166,-262.79514,-304.0914,-319.40442,-360.19016,-447.013,-499.99493,-523.83026,-276.97998,-172.61671,-140.29475,-111.65032,-81.35411,-81.65574,-131.08142,-176.42682,-197.53676,-173.74121,-148.62883,-144.99986,-131.30057,-100.79932,-108.38663,-131.31055,-126.25433,-141.49841,-202.91171,-338.31174,-482.4839,-274.44516,-188.34923,-162.11646,-178.48502,-217.57007,-206.35904
3,-170.07726,-173.28072,-188.83574,-204.0089,-215.43257,-190.37477,-178.57199,-234.84966,-375.70575,-507.91,-527.37,9.510942,11.018038,47.24079,125.526085,171.1257,163.9494,116.44601,102.819305,89.55543,73.57034,68.383194,62.351948,49.393196,45.103626,27.800846,6.20304,10.912483,25.420074,30.128336,31.758392,32.492172,33.160194,52.69976,72.72983,96.7604,82.89009,54.643562,58.43701,69.1606,82.498215,98.781815,95.38112,84.83945,103.69208,113.32007,114.36543,98.07916,92.70387,71.16885
4,82.496185,101.30168,126.94441,126.17785,104.26196,87.22622,56.032257,19.4427,-12.947109,-16.770536,-4.6104755,-4.439463,17.923834,47.44748,109.56243,142.24081,133.5282,128.25327,127.81032,95.17157,40.832237,12.239943,16.676697,26.358149,21.420174,36.211815,38.16301,21.44946,10.678253,24.837646,49.431953,57.463997,46.72645,46.79564,53.998207,74.285126,106.12717,100.7914,50.90197,18.847244,94.818016,114.44821,108.90188,84.97345,84.19604,114.39025,130.95325,49.840984,44.252033,42.7632
5,39.34642,37.63992,70.06998,88.842995,109.1469,130.52286,158.33032,163.0409,152.55682,123.568085,112.98395,148.43771,157.95993,157.11064,161.74681,167.48224,99.804016,38.65174,41.016483,53.094933,77.921005,101.36327,112.40911,95.54608,83.729836,78.663925,98.812,123.17136,122.62477,132.22513,140.21948,107.74144,48.445152,16.525547,17.89,24.688545,2.899499,-9.650968,26.848408,77.64073,104.07639,78.644104,60.1486,29.065304,0.90536636,-25.0083,-22.92144,-0.62221014,-4.218279,-22.99247
6,-16.440153,-8.664362,0.6182127,1.1432099,31.719276,51.22956,71.93964,74.69119,44.21321,1.3104107,-3.822103,6.6379805,10.179827,8.028974,14.275518,22.713554,64.952255,109.59624,121.15179,95.15677,34.162743,11.584801,9.474327,10.89875,10.567494,-9.01577,-7.8089027,-17.585388,-73.823654,-105.2944,-121.421936,-132.35284,-123.74155,-81.91072,-37.821243,-3.2177951,-4.937457,-26.110119,-27.452978,-7.583991,2.7825089,-8.078151,-23.898054,-21.113388,6.137503,40.825596,73.780205,64.213234,14.639988,-14.710899
7,-19.02881,-44.680893,-76.334854,-86.3908,-87.917656,-56.537323,-10.823359,51.923084,65.508804,68.52118,-25.100883,-42.06966,-67.53112,-107.18554,-115.574394,-125.42867,-118.817795,-84.44226,-56.22607,-47.92418,-33.39081,-25.968533,-29.576496,-30.259779,-28.446297,-45.66716,-54.972286,-49.189735,-43.735695,-15.522588,50.083496,34.535477,12.165124,16.36536,25.072742,-18.014236,-44.522972,-51.88111,-64.97502,-65.67375,-64.29381,-55.945267,-56.039818,-64.59849,-68.59058,-68.584724,-54.783634,-28.510033,4.7474813,37.403633
8,14.255698,64.104706,36.440033,7.0261135,-14.682461,5.248872,28.318764,37.651222,40.831646,17.599588,0.73919564,-12.303129,-7.5495796,-3.9326787,-19.329964,-56.807335,-121.05375,-123.40703,-112.7335,-97.359406,-67.38165,-16.019382,-31.80615,-64.58255,-92.249725,-84.27403,-39.719154,36.26481,-20.25141,-34.805748,-61.817657,-90.81217,-83.04719,-50.62189,-11.516495,-35.92221,-57.038033,-73.28432,-52.781567,-18.401215,19.417358,52.75574,71.05053,43.014034,16.102945,-21.956919,-40.633415,-62.622658,-83.168915,-76.92497
9,-93.805466,-120.75916,-123.07174,-107.70853,-105.18703,-99.36743,-96.16226,-95.05952,-89.54971,-84.53821,-93.61728,-95.379974,-87.737564,-72.73855,-38.109676,17.954737,-35.271126,-47.097446,-62.682487,-78.26347,-82.16841,-70.85197,-77.47731,-65.78157,-72.69422,-76.061165,-70.17076,-71.57715,-58.48996,-43.43801,-4.3954806,26.510489,11.364705,9.413536,10.712221,13.372602,3.220096,0.24381894,8.302229,10.806112,16.942299,28.290802,36.71012,47.873993,59.976776,71.92907,70.48381,60.054268,51.413887,51.05028
