,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,-543.9638,-536.3754,-539.6456,-530.8673,-439.6609,-359.116,-292.35297,-274.20636,-266.1443,-225.39684,-188.4538,-174.43866,-146.45969,-117.8385,-113.1966,-112.14904,-134.73077,-217.39781,-303.31592,-273.2713,-216.56187,-193.14746,-179.38213,-190.42651,-227.36348,-289.43536,-228.34607,-158.39842,-133.2632,-144.8919,-137.5089,-108.55155,-125.01047,-186.83795,-150.37675,-112.43819,-126.90536,-194.22908,-255.88431,-229.61087,-206.9734,-194.63092,-176.00409,-187.03354,-200.27309,-262.85858,-292.89914,-190.51387,-146.24007,-143.12445
1,-214.28949,-308.0382,-200.99825,-138.28322,-114.58804,-97.27703,-110.290985,-149.99213,-163.00157,-149.63844,-129.04291,-135.68489,-220.1388,-277.43518,-234.5163,-215.46573,-219.46402,-242.69304,-291.3317,-361.89584,-436.81802,-518.3572,-549.5165,-544.36176,-543.2746,-546.6933,-548.97284,-546.87775,-506.5361,-466.23187,-479.2446,-499.85074,-519.75946,-482.8998,-307.4906,-207.67355,-208.68364,-300.43622,-351.18454,-285.8508,-183.76382,-118.25685,-106.95617,-107.37974,-162.25888,-303.76654,-241.39207,-211.74814,-251.53128,-330.77942
2,-267.1779,-199.05345,-176.51274,-159.38705,-178.7284,-227.3679,-220.60162,-224.57474,-223.1641,-225.28946,-267.79895,-228.9795,-202.05049,-189.35909,-127.507935,-75.26231,-81.78046,-143.71893,-216.14964,-210.79736,-172.79434,-148.5681,-148.54721,-193.42001,-252.20885,-259.07407,-198.0627,-144.11282,-110.68638,-102.62782,-131.99707,-164.15486,-190.96915,-239.78247,-324.4871,-427.97794,-509.7883,-541.9357,20.557327,28.954182,26.687256,10.306681,-25.21015,-33.845695,0.26015103,30.099993,62.177654,89.59036,106.29135,129.01025
3,150.1756,165.25046,162.49094,156.4992,166.2939,175.71628,149.72433,151.92526,152.71304,125.21357,72.26592,18.656563,-8.265646,28.969849,88.92444,112.159225,132.31952,152.41904,157.38806,171.00967,175.91328,158.34366,143.36224,154.20914,162.39731,158.02725,148.26218,164.33484,174.96648,172.68599,165.08334,156.54926,153.99356,130.6395,105.364174,121.35438,113.27416,114.360985,116.7623,48.245804,61.144573,97.17659,113.172874,124.73353,130.4288,121.18012,116.45765,130.75433,152.41502,167.24518
4,161.25598,157.98955,154.17636,160.89505,167.52176,178.60199,186.37762,172.09534,126.443924,52.18653,18.166101,23.554348,24.376116,20.97514,18.741756,21.032524,53.395477,78.25139,72.708496,60.278378,44.509518,92.20667,175.14438,178.82901,166.02615,144.05371,66.58486,46.811684,75.19639,93.65693,94.30196,117.23651,116.72626,46.879166,-8.418268,-20.9884,-44.31378,-57.17003,69.955025,87.597435,90.61297,108.14044,121.3787,138.47247,101.03754,48.3603,21.051865,35.36393,79.04577,103.000145
5,101.812874,122.83153,133.06229,136.33429,141.97621,145.53662,139.7937,149.40155,144.59851,128.60112,129.24487,135.92065,147.67023,85.938866,49.564575,91.380554,148.09474,166.62592,162.7034,149.06567,142.16464,125.49951,100.62692,87.21174,53.523308,25.354013,11.261307,16.557549,16.407389,22.25602,23.098358,-12.783506,-6.351996,-0.5823312,-26.038973,-43.93699,-48.73947,-70.340836,-88.254425,-112.50069,-126.190056,-120.422806,-88.70686,-46.24214,-20.588768,-43.14985,-57.44361,-53.926582,-31.899529,-28.442783
6,-47.32087,-50.713066,-81.31259,-88.94312,-109.53339,-123.81683,-118.06425,-102.51074,-83.78151,-56.21031,-78.044685,-80.225784,-53.76306,-12.793841,20.133121,27.16161,23.986176,21.782478,11.567529,10.807142,-6.690398,-22.577888,-67.58438,-66.305504,-69.27869,-68.28706,-45.79242,-8.803911,-41.190475,-58.980186,-68.07674,-80.18028,-100.96958,-111.688354,-115.5441,-117.83063,-122.6162,-104.86272,-68.73395,-11.368933,-29.463161,-48.32434,-49.58568,-34.298294,-5.002339,30.132696,46.990334,33.25099,17.37878,18.45269
7,17.571823,17.477596,17.481407,18.205935,4.725907,-7.392255,-2.0371425,5.1530333,11.283857,46.478386,13.547268,-25.253403,-35.893707,-10.788752,14.543602,-24.702015,-63.536842,-105.7695,-124.65262,-102.87053,-72.39835,-22.882015,-73.370476,-73.28735,-48.29315,-28.907146,-50.698174,-65.253845,-75.33287,-80.971146,-67.23976,-37.76594,-6.286454,-0.45834494,-17.837965,-26.890244,-29.272688,-63.142593,-69.86076,-64.9624,-84.44235,-103.70061,-95.57392,-64.89107,-9.504829,10.22021,-19.610832,-44.07357,-45.407997,-28.013134
8,-7.7716656,-15.425467,-39.61131,-42.993034,-71.52728,-91.79312,-85.3885,-77.76041,-61.278156,-35.549942,-25.37179,-19.892395,10.879864,15.796127,9.592623,12.200304,11.698853,21.85875,55.479774,60.169136,98.19454,123.33078,125.05206,111.4837,94.58098,45.925755,20.49921,5.3065186,-12.805936,-15.950515,-3.9968526,-7.4509277,7.682312,8.275619,16.808594,34.39322,63.102707,92.916855,81.814926,47.670715,43.128487,43.614414,22.820086,-16.843948,-31.954887,-1.8911605,21.44001,25.823072,36.426857,23.270988
9,20.450638,21.453249,32.48681,42.4264,41.05465,32.69784,38.081974,47.993378,24.079453,1.9039974,-4.0496483,42.717735,69.55672,77.0284,71.967606,59.475235,51.438248,43.591488,46.421814,48.31234,37.40853,15.127866,9.133793,8.2357855,1.9614255,11.127626,18.552982,21.06988,27.094105,20.001263,20.893555,19.71268,13.654301,6.9093227,17.084347,20.720179,16.224169,13.60907,11.098791,13.928555,15.8106785,15.10157,-17.742748,-32.2564,-33.44529,-24.09711,-10.549632,3.1945267,1.6190732,19.007683
